project,test_class,per_line_cov,per_line_total,per_line_rate,per_branch_cov,per_branch_total,per_branch_rate,proj_line_cov,proj_line_total,proj_line_rate,proj_branch_cov,proj_branch_total,proj_branch_rate,line_contrib_pct,branch_contrib_pct
Csv_15_b,org.apache.commons.csv.CSVFormat_49_1Test,115,849,13.55,33,582,5.67,348,849,40.99,169,582,29.04,33.05,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_74_1Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_2_1Test,97,849,11.43,31,582,5.33,348,849,40.99,169,582,29.04,27.87,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_56_1Test,102,849,12.01,35,582,6.01,348,849,40.99,169,582,29.04,29.31,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_30_1Test,151,849,17.79,35,582,6.01,348,849,40.99,169,582,29.04,43.39,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_26_1Test,101,849,11.9,33,582,5.67,348,849,40.99,169,582,29.04,29.02,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_57_1Test,106,849,12.49,36,582,6.19,348,849,40.99,169,582,29.04,30.46,21.3
Csv_15_b,org.apache.commons.csv.CSVFormat_17_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_58_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_12_1Test,102,849,12.01,35,582,6.01,348,849,40.99,169,582,29.04,29.31,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_9_1Test,101,849,11.9,31,582,5.33,348,849,40.99,169,582,29.04,29.02,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_48_1Test,118,849,13.9,37,582,6.36,348,849,40.99,169,582,29.04,33.91,21.89
Csv_15_b,org.apache.commons.csv.CSVFormat_45_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_44_1Test,111,849,13.07,44,582,7.56,348,849,40.99,169,582,29.04,31.9,26.04
Csv_15_b,org.apache.commons.csv.CSVFormat_76_1Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_18_1Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_71_1Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_11_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_47_1Test,103,849,12.13,33,582,5.67,348,849,40.99,169,582,29.04,29.6,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_1_1Test,97,849,11.43,30,582,5.15,348,849,40.99,169,582,29.04,27.87,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_61_1Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_41_1Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_23_1Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_75_1Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_67_1Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_8_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_42_1Test,102,849,12.01,33,582,5.67,348,849,40.99,169,582,29.04,29.31,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_3_1Test,107,849,12.6,30,582,5.15,348,849,40.99,169,582,29.04,30.75,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_22_1Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_46_1Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_20_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_27_1Test,98,849,11.54,30,582,5.15,348,849,40.99,169,582,29.04,28.16,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_50_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_25_1Test,127,849,14.96,57,582,9.79,348,849,40.99,169,582,29.04,36.49,33.73
Csv_15_b,org.apache.commons.csv.CSVFormat_66_1Test,115,849,13.55,34,582,5.84,348,849,40.99,169,582,29.04,33.05,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_73_1Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_4_1Test,110,849,12.96,28,582,4.81,348,849,40.99,169,582,29.04,31.61,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_32_1Test,113,849,13.31,34,582,5.84,348,849,40.99,169,582,29.04,32.47,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_65_1Test,99,849,11.66,31,582,5.33,348,849,40.99,169,582,29.04,28.45,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_21_1Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_19_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_29_1Test,99,849,11.66,30,582,5.15,348,849,40.99,169,582,29.04,28.45,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_13_1Test,104,849,12.25,34,582,5.84,348,849,40.99,169,582,29.04,29.89,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_10_1Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_24_1Test,113,849,13.31,29,582,4.98,348,849,40.99,169,582,29.04,32.47,17.16
Csv_15_b,org.apache.commons.csv.CSVFormat_62_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_53_1Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_43_1Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_14_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_64_1Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_69_1Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_15_1Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_51_1Test,115,849,13.55,34,582,5.84,348,849,40.99,169,582,29.04,33.05,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_28_1Test,98,849,11.54,30,582,5.15,348,849,40.99,169,582,29.04,28.16,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_60_1Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_59_1Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_70_1Test,121,849,14.25,47,582,8.08,348,849,40.99,169,582,29.04,34.77,27.81
Csv_15_b,org.apache.commons.csv.CSVFormat_72_1Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_5_1Test,121,849,14.25,41,582,7.04,348,849,40.99,169,582,29.04,34.77,24.26
Csv_15_b,org.apache.commons.csv.CSVFormat_63_1Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_4_2Test,110,849,12.96,28,582,4.81,348,849,40.99,169,582,29.04,31.61,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_43_2Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_58_2Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_59_2Test,120,849,14.13,34,582,5.84,348,849,40.99,169,582,29.04,34.48,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_19_2Test,113,849,13.31,29,582,4.98,348,849,40.99,169,582,29.04,32.47,17.16
Csv_15_b,org.apache.commons.csv.CSVFormat_57_2Test,104,849,12.25,35,582,6.01,348,849,40.99,169,582,29.04,29.89,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_22_2Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_46_2Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_29_2Test,114,849,13.43,31,582,5.33,348,849,40.99,169,582,29.04,32.76,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_24_2Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_12_2Test,101,849,11.9,35,582,6.01,348,849,40.99,169,582,29.04,29.02,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_68_2Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_50_2Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_23_2Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_21_2Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_71_2Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_51_2Test,115,849,13.55,34,582,5.84,348,849,40.99,169,582,29.04,33.05,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_69_2Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_74_2Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_14_2Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_52_2Test,105,849,12.37,32,582,5.5,348,849,40.99,169,582,29.04,30.17,18.93
Csv_15_b,org.apache.commons.csv.CSVFormat_75_2Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_15_2Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_1_2Test,97,849,11.43,31,582,5.33,348,849,40.99,169,582,29.04,27.87,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_66_2Test,116,849,13.66,34,582,5.84,348,849,40.99,169,582,29.04,33.33,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_42_2Test,102,849,12.01,33,582,5.67,348,849,40.99,169,582,29.04,29.31,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_64_2Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_28_2Test,98,849,11.54,30,582,5.15,348,849,40.99,169,582,29.04,28.16,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_73_2Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_41_2Test,151,849,17.79,68,582,11.68,348,849,40.99,169,582,29.04,43.39,40.24
Csv_15_b,org.apache.commons.csv.CSVFormat_70_2Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_49_2Test,115,849,13.55,33,582,5.67,348,849,40.99,169,582,29.04,33.05,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_3_2Test,112,849,13.19,28,582,4.81,348,849,40.99,169,582,29.04,32.18,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_18_2Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_5_2Test,123,849,14.49,44,582,7.56,348,849,40.99,169,582,29.04,35.34,26.04
Csv_15_b,org.apache.commons.csv.CSVFormat_48_2Test,118,849,13.9,37,582,6.36,348,849,40.99,169,582,29.04,33.91,21.89
Csv_15_b,org.apache.commons.csv.CSVFormat_62_2Test,124,849,14.61,42,582,7.22,348,849,40.99,169,582,29.04,35.63,24.85
Csv_15_b,org.apache.commons.csv.CSVFormat_17_2Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_67_2Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_26_2Test,101,849,11.9,33,582,5.67,348,849,40.99,169,582,29.04,29.02,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_61_2Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_11_2Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_47_2Test,101,849,11.9,31,582,5.33,348,849,40.99,169,582,29.04,29.02,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_53_2Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_20_2Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_2_2Test,97,849,11.43,31,582,5.33,348,849,40.99,169,582,29.04,27.87,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_13_2Test,103,849,12.13,34,582,5.84,348,849,40.99,169,582,29.04,29.6,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_27_2Test,98,849,11.54,30,582,5.15,348,849,40.99,169,582,29.04,28.16,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_45_2Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_65_2Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_72_2Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_10_2Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_56_2Test,104,849,12.25,35,582,6.01,348,849,40.99,169,582,29.04,29.89,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_8_2Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_9_2Test,101,849,11.9,31,582,5.33,348,849,40.99,169,582,29.04,29.02,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_63_2Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_60_2Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_76_2Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_16_2Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_67_3Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_75_3Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_46_3Test,118,849,13.9,34,582,5.84,348,849,40.99,169,582,29.04,33.91,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_64_3Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_60_3Test,126,849,14.84,42,582,7.22,348,849,40.99,169,582,29.04,36.21,24.85
Csv_15_b,org.apache.commons.csv.CSVFormat_26_3Test,98,849,11.54,32,582,5.5,348,849,40.99,169,582,29.04,28.16,18.93
Csv_15_b,org.apache.commons.csv.CSVFormat_73_3Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_56_3Test,102,849,12.01,35,582,6.01,348,849,40.99,169,582,29.04,29.31,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_29_3Test,99,849,11.66,30,582,5.15,348,849,40.99,169,582,29.04,28.45,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_71_3Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_4_3Test,110,849,12.96,28,582,4.81,348,849,40.99,169,582,29.04,31.61,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_57_3Test,104,849,12.25,35,582,6.01,348,849,40.99,169,582,29.04,29.89,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_23_3Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_69_3Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_22_3Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_14_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_63_3Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_11_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_59_3Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_21_3Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_52_3Test,104,849,12.25,32,582,5.5,348,849,40.99,169,582,29.04,29.89,18.93
Csv_15_b,org.apache.commons.csv.CSVFormat_13_3Test,103,849,12.13,34,582,5.84,348,849,40.99,169,582,29.04,29.6,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_37_3Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_50_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_62_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_5_3Test,123,849,14.49,45,582,7.73,348,849,40.99,169,582,29.04,35.34,26.63
Csv_15_b,org.apache.commons.csv.CSVFormat_18_3Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_66_3Test,116,849,13.66,34,582,5.84,348,849,40.99,169,582,29.04,33.33,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_6_3Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_16_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_49_3Test,115,849,13.55,33,582,5.67,348,849,40.99,169,582,29.04,33.05,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_27_3Test,98,849,11.54,30,582,5.15,348,849,40.99,169,582,29.04,28.16,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_28_3Test,98,849,11.54,30,582,5.15,348,849,40.99,169,582,29.04,28.16,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_20_3Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_68_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_76_3Test,133,849,15.67,44,582,7.56,348,849,40.99,169,582,29.04,38.22,26.04
Csv_15_b,org.apache.commons.csv.CSVFormat_74_3Test,147,849,17.31,61,582,10.48,348,849,40.99,169,582,29.04,42.24,36.09
Csv_15_b,org.apache.commons.csv.CSVFormat_58_3Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_43_3Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_1_3Test,97,849,11.43,31,582,5.33,348,849,40.99,169,582,29.04,27.87,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_31_3Test,111,849,13.07,33,582,5.67,348,849,40.99,169,582,29.04,31.9,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_25_3Test,124,849,14.61,46,582,7.9,348,849,40.99,169,582,29.04,35.63,27.22
Csv_15_b,org.apache.commons.csv.CSVFormat_51_3Test,115,849,13.55,34,582,5.84,348,849,40.99,169,582,29.04,33.05,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_10_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_17_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_19_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_8_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_65_3Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_44_3Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_24_3Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_33_3Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_9_3Test,101,849,11.9,31,582,5.33,348,849,40.99,169,582,29.04,29.02,18.34
Csv_15_b,org.apache.commons.csv.CSVFormat_70_3Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_2_3Test,97,849,11.43,30,582,5.15,348,849,40.99,169,582,29.04,27.87,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_72_3Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_15_3Test,99,849,11.66,28,582,4.81,348,849,40.99,169,582,29.04,28.45,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_12_3Test,102,849,12.01,35,582,6.01,348,849,40.99,169,582,29.04,29.31,20.71
Csv_15_b,org.apache.commons.csv.CSVFormat_3_3Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_47_3Test,101,849,11.9,32,582,5.5,348,849,40.99,169,582,29.04,29.02,18.93
Csv_15_b,org.apache.commons.csv.CSVFormat_42_3Test,102,849,12.01,33,582,5.67,348,849,40.99,169,582,29.04,29.31,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_48_3Test,118,849,13.9,37,582,6.36,348,849,40.99,169,582,29.04,33.91,21.89
Csv_15_b,org.apache.commons.csv.CSVFormat_45_3Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_41_3Test,136,849,16.02,56,582,9.62,348,849,40.99,169,582,29.04,39.08,33.14
Csv_15_b,org.apache.commons.csv.CSVFormat_53_4Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_42_4Test,102,849,12.01,33,582,5.67,348,849,40.99,169,582,29.04,29.31,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_44_4Test,0,849,0.0,0,582,0.0,348,849,40.99,169,582,29.04,0.0,0.0
Csv_15_b,org.apache.commons.csv.CSVFormat_26_4Test,101,849,11.9,33,582,5.67,348,849,40.99,169,582,29.04,29.02,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_74_4Test,100,849,11.78,28,582,4.81,348,849,40.99,169,582,29.04,28.74,16.57
Csv_15_b,org.apache.commons.csv.CSVFormat_52_4Test,105,849,12.37,33,582,5.67,348,849,40.99,169,582,29.04,30.17,19.53
Csv_15_b,org.apache.commons.csv.CSVFormat_51_4Test,115,849,13.55,34,582,5.84,348,849,40.99,169,582,29.04,33.05,20.12
Csv_15_b,org.apache.commons.csv.CSVFormat_69_4Test,114,849,13.43,30,582,5.15,348,849,40.99,169,582,29.04,32.76,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_61_4Test,115,849,13.55,30,582,5.15,348,849,40.99,169,582,29.04,33.05,17.75
Csv_15_b,org.apache.commons.csv.CSVFormat_68_4Test,98,849,11.54,28,582,4.81,348,849,40.99,169,582,29.04,28.16,16.57
